Company_ID_Number,Company_City,"City_Zip
",Job_Title,Job_Link,Job_Type,Company_Rating,Job_Degree,Company_Name,Company_Industry,Job_Salary,Job_Skills,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s14,s15
Job1531,Annapolis,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=fbcd540d655a31fa&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,PHD/Doctorate Degree,Walmart,Retail,140000-159999,JavaScript,Hive,Quantitative Analysis,Data Mining,Ruby,Machine Learning,Hadoop,C/C++,HBase,SQL,Java,Big Data,Natural Language Processing,MySQL
Job1532,New York City,10001,AI Scientist,https://www.indeed.com/rc/clk?jk=df42132495cad4b6&fccid=f2cbb7715eae48aa&vjs=3,artificial_intelligence,3.9,PHD/Doctorate Degree,Northwestern Mutual,Banks and Financial Services,140000-159999,Pig,Hive,Ruby,Machine Learning,Scripting,Project Management,Scala,Perl,R,SAS,C/C++,Java,Spark,Python
Job1533,New York City,94115,Deep Learning AI Scientist,https://www.indeed.com/rc/clk?jk=990144383dfc7a36&fccid=68cb92e51cfd6a04&vjs=3,artificial_intelligence,4.3,PHD/Doctorate Degree,JD.com,Software Development,140000-159999,TensorFlow,Linux,AI,Machine Learning,Network,Image Processing,C/C++,CI,Git,MATLAB,Python,,,
Job1534,Des Moines,94115,AI Scientist - Deep Learning assisted NLP,https://www.indeed.com/rc/clk?jk=25ec2be315154ac9&fccid=299da37b4d5aa9c1&vjs=3,artificial_intelligence,3,PHD/Doctorate Degree,Helpshift,Software Development,140000-159999,Pig,AI,Hive,Machine Learning,Hadoop,Network,R,Sentiment Analytics,Clojure,Haskell,Natural Language Processing,Spark,Shell Scripting,MATLAB
Job1535,Madison,94115,AI Scientist - AI & Analytics Org,https://www.indeed.com/rc/clk?jk=5b707a161f74ed28&fccid=dfc44f3b8c44a6db&vjs=3,artificial_intelligence,4.1,PHD/Doctorate Degree,Cisco Systems,Internet and Software,140000-159999,AI,Hive,Machine Learning,Hadoop,SAP,R,SQL,Teradata,Tableau,Spark,Data Warehouse,Python,,
Job1537,San Francisco,02101,Network AI Scientist,https://www.indeed.com/rc/clk?jk=a169263fc9535057&fccid=f7029f63fe5c906e&vjs=3,artificial_intelligence,3.9,PHD/Doctorate Degree,Verizon,Telecommunications,140000-159999,Linux,Microsoft SQL Server,Hadoop,Scripting,Perl,Oracle,SQL,Tableau,Teradata,Java,.Net,Splunk,Alteryx,Shell Scripting
Job1538,Washington DC,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=db279c4f96b04d3d&fccid=8c49e99f20f89e48&vjs=3,artificial_intelligence,3.7,Masters Degree,Walmart eCommerce,Internet and Software,140000-159999,Java,Natural Language Processing,Hive,Spark,Scala,Python,C/C++,,,,,,,
Job1539,Chicago,94115,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=f19e7c7b70832e9f&fccid=0bed8e17bc113980&vjs=3,artificial_intelligence,4.3,Bachelors Degree,Johnson & Johnson Family of Companies,Pharmaceuticals,140000-159999,Linux,Machine Learning,SQL,Apache,Natural Language Processing,MySQL,S3,Git,Docker,Mac OS,Python,Jira,AWS,
Job1540,Annapolis,94115,AI Scientist,https://www.indeed.com/rc/clk?jk=d61cebcbdef99eeb&fccid=695c46481d2992ff&vjs=3,artificial_intelligence,4,PHD/Doctorate Degree,ThirdLove,Consumer Goods and Services,140000-159999,Pig,Hive,Machine Learning,Hadoop,R,Scala,SAS,SQL,HBase,Big Data,Cassandra,Spark,Python,Data Science
Job1541,New York City,94115,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=fcbffa6ebde43808&fccid=8c49e99f20f89e48&vjs=3,artificial_intelligence,3.7,Bachelors Degree,Walmart eCommerce,Internet and Software,140000-159999,Hive,Data Mining,Machine Learning,Scripting,Hadoop,Scala,Perl,R,C/C++,Java,Natural Language Processing,Spark,Python,
Job1542,Providence,94115,Search/Relevance - Staff AI Scientist,https://www.indeed.com/rc/clk?jk=951e42e60b6891bc&fccid=8c49e99f20f89e48&vjs=3,artificial_intelligence,3.7,Masters Degree,Walmart eCommerce,Internet and Software,140000-159999,Java,Natural Language Processing,AI,Machine Learning,Image Processing,Python,,,,,,,,
Job1544,San Francisco,32808,PRINCIPAL AI SCIENTIST,https://www.indeed.com/rc/clk?jk=3d38cfcdf41f1dd7&fccid=5c616ca9b51e8497&vjs=3,artificial_intelligence,3.9,Associates Degree,Foot Locker,Retail,140000-159999,TensorFlow,Linux,Machine Learning,Hadoop,R,Azure,SQL,Natural Language Processing,Spark,Git,NoSQL,REST,Shell Scripting,Python
Job1545,Columbus,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=9fbb7dea5f11bbd7&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,Associates Degree,Walmart,Retail,140000-159999,Java,Natural Language Processing,Hive,Spark,Scala,Python,C/C++,,,,,,,
Job1546,Columbus,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=d5cb564a9419583b&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,Masters Degree,Walmart,Retail,140000-159999,Java,Natural Language Processing,Hive,Spark,Scala,Python,C/C++,,,,,,,
Job1547,Richmond,08601,Network AI Scientist,https://www.indeed.com/rc/clk?jk=bdd15f8d67fcd567&fccid=f7029f63fe5c906e&vjs=3,artificial_intelligence,3.9,Masters Degree,Verizon,Telecommunications,140000-159999,Linux,Microsoft SQL Server,Hadoop,Scripting,Perl,Oracle,SQL,Tableau,Teradata,Java,.Net,Splunk,Alteryx,Shell Scripting
Job1548,San Francisco,08601,Network AI Scientist,https://www.indeed.com/rc/clk?jk=03250c71097f76a8&fccid=f7029f63fe5c906e&vjs=3,artificial_intelligence,3.9,PHD/Doctorate Degree,Verizon,Telecommunications,140000-159999,Linux,Microsoft SQL Server,Hadoop,Scripting,Perl,Oracle,SQL,Tableau,Teradata,Java,.Net,Splunk,Alteryx,Shell Scripting
Job1549,Boston,94115,Staff AI Scientist - Search / Relevance,https://www.indeed.com/rc/clk?jk=b1f0298272d9ff10&fccid=8c49e99f20f89e48&vjs=3,artificial_intelligence,3.7,PHD/Doctorate Degree,Walmart eCommerce,Internet and Software,140000-159999,Java,Natural Language Processing,Machine Learning,Image Processing,Python,,,,,,,,,
Job1550,San Francisco,98101,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=f38ab92989104311&fccid=c5c99ec01e2125aa&vjs=3,artificial_intelligence,4,Associates Degree,GE Careers,Industrial Manufacturing,140000-159999,Data Mining,Machine Learning,SPSS,R,SAS,Python,,,,,,,,
Job1551,New York City,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=a121a7f12b86c52d&fccid=8c49e99f20f89e48&vjs=3,artificial_intelligence,3.7,Masters Degree,Walmart eCommerce,Internet and Software,140000-159999,Java,Natural Language Processing,Hive,Spark,Scala,Python,C/C++,,,,,,,
Job1552,Richmond,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=43f0610314d8d8b2&fccid=8c49e99f20f89e48&vjs=3,artificial_intelligence,3.7,Masters Degree,Walmart eCommerce,Internet and Software,140000-159999,Java,Natural Language Processing,Hive,Spark,Scala,Python,C/C++,,,,,,,
Job1554,Richmond,08601,Network AI Scientist,https://www.indeed.com/rc/clk?jk=78e2f9d9b981ec7d&fccid=f7029f63fe5c906e&vjs=3,artificial_intelligence,3.9,Bachelors Degree,Verizon,Telecommunications,140000-159999,Linux,Microsoft SQL Server,Hadoop,Scripting,Perl,Oracle,SQL,Tableau,Teradata,Java,.Net,Splunk,Alteryx,Shell Scripting
Job1555,Dallas,94115,Staff AI Scientist - Machine Learning,https://www.indeed.com/rc/clk?jk=b7306639cebea26f&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,Masters Degree,Walmart,Retail,140000-159999,Pig,Linux,Hive,Data Mining,Ruby,Machine Learning,Hadoop,R,Perl,Scala,Spark,Shell Scripting,Python,
Job1556,Charleston,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=cc2a475517f34b57&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,Associates Degree,Walmart,Retail,140000-159999,Java,Natural Language Processing,Hive,Spark,Scala,Python,C/C++,,,,,,,
Job1557,Boston,94115,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=a21e7c37f64b7769&fccid=8c49e99f20f89e48&vjs=3,artificial_intelligence,3.7,Masters Degree,Walmart eCommerce,Internet and Software,140000-159999,Java,Natural Language Processing,Machine Learning,Image Processing,Python,,,,,,,,,
Job1558,Dallas,94115,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=5133a9192603c49a&fccid=8c49e99f20f89e48&vjs=3,artificial_intelligence,3.7,Masters Degree,Walmart eCommerce,Internet and Software,140000-159999,Java,Natural Language Processing,Machine Learning,Image Processing,Python,,,,,,,,,
Job1559,Seattle,08601,Network AI Scientist,https://www.indeed.com/rc/clk?jk=e84016d698fa9f17&fccid=f7029f63fe5c906e&vjs=3,artificial_intelligence,3.9,Associates Degree,Verizon,Telecommunications,140000-159999,Linux,Microsoft SQL Server,Hadoop,Scripting,Perl,Oracle,SQL,Tableau,Teradata,Java,.Net,Splunk,Alteryx,Shell Scripting
Job1560,Dallas,94115,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=f4c8c1c866718ed4&fccid=687134d04f99a767&vjs=3,artificial_intelligence,3.2,Associates Degree,Pocket Gems,Software Development,140000-159999,Machine Learning,Marketing,Leadership Experience,Digital Marketing,,,,,,,,,,
Job1561,Richmond,60657,Machine Learning AI Scientist,https://www.indeed.com/rc/clk?jk=a9443e161075db8d&fccid=1ec8c83c883d1273&vjs=3,artificial_intelligence,4.1,Bachelors Degree,Wolverine Trading,Software Development,140000-159999,Data Mining,Machine Learning,R,MATLAB,C/C++,Python,,,,,,,,
Job1562,Columbus,94115,Staff AI Scientist (GEC11903),https://www.indeed.com/rc/clk?jk=0710120be03b0f04&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,PHD/Doctorate Degree,Walmart,Retail,140000-159999,Hive,Spark,Machine Learning,Hadoop,Python,SQL,,,,,,,,
Job1563,Seattle,94115,Machine Learning Scientist - Autopilot,https://www.indeed.com/rc/clk?jk=092196a04fa25a22&fccid=86e9be6ce380173e&vjs=3,artificial_intelligence,3.6,Bachelors Degree,Tesla,Industrial Manufacturing,140000-159999,TensorFlow,Linux,Computer Graphics,Machine Learning,Scripting,Shell Scripting,Image Processing,C/C++,Data Science,Python,,,,
Job1564,Dallas,30301,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=f4245fea06b82c9b&fccid=50208b5bf45ee3b8&vjs=3,artificial_intelligence,3.8,PHD/Doctorate Degree,Honeywell,Industrial Manufacturing,140000-159999,AI,Design Patterns,Scripting,R,Java,.Net,Natural Language Processing,Python,SPARQL,,,,,
Job1565,Atlanta,94115,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=a80c3eb5b8c4c979&fccid=d2c6abf8a785fc40&vjs=3,artificial_intelligence,4.7,Associates Degree,Coinbase,Internet and Software,140000-159999,Ruby,R,Scala,Perl,Marketing,SQL,Tableau,Java,Spark,Data Analysis,Python,,,
Job1567,New York City,60657,Principal AI Scientist - QuantumBlack,https://www.indeed.com/rc/clk?jk=285363e807a4222c&fccid=6576e7250aa78c3c&vjs=3,artificial_intelligence,4.3,Associates Degree,McKinsey & Company,Software Development,140000-159999,Machine Learning,R,Scala,SQL,Python,,,,,,,,,
Job1568,Denver,85001,AI Scientist,https://www.indeed.com/rc/clk?jk=9daa94c282ac9806&fccid=82676b4e8def97b6&vjs=3,artificial_intelligence,4,Bachelors Degree,Emailage,Internet and Software,140000-159999,TensorFlow,Pig,Hive,Machine Learning,R,DynamoDB,C/C++,SQL,Big Data,S3,Hadoop,Scala,HBase,Java
Job1570,Seattle,94115,Staff AI Scientist - Search / Relevance,https://www.indeed.com/rc/clk?jk=ab964a2288c77821&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,PHD/Doctorate Degree,Walmart,Retail,140000-159999,Java,Natural Language Processing,Machine Learning,Image Processing,Python,,,,,,,,,
Job1571,Houston,94115,Sr. AI Scientist,https://www.indeed.com/rc/clk?jk=1230c0a2ff1ebbab&fccid=3feda34a92a956e8&vjs=3,artificial_intelligence,3.7,Associates Degree,Zazzle,Software Development,140000-159999,Linux,S3,Data Mining,Machine Learning,PostgreSQL,R,Google Cloud Platform,Python,AWS,,,,,
Job1572,Annapolis,98101,AI Scientist - Seattle,https://www.indeed.com/rc/clk?jk=7f34e147c783a424&fccid=105ecfd0283f415f&vjs=3,artificial_intelligence,3.8,Masters Degree,Capgemini,Consulting and Business Services,140000-159999,Pig,Hive,Machine Learning,R,Azure,Sentiment Analytics,SQL,Big Data,Natural Language Processing,S3,PostgreSQL,MATLAB,Statistical Software,Data Mining
Job1573,Richmond,08601,Clinical AI Scientist,https://www.indeed.com/rc/clk?jk=a02f3be837c4dc05&fccid=1ce032c8164fbdda&vjs=3,artificial_intelligence,3.8,Bachelors Degree,Otsuka,Software Development,140000-159999,Machine Learning,R,SAS,SQL,Clinical Trials,Big Data,MATLAB,Python,,,,,,
Job1574,Richmond,94115,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=48a6d2cc76b07d6e&fccid=39cdc80b98113925&vjs=3,artificial_intelligence,3.6,Bachelors Degree,Clarivate Analytics,Software Development,140000-159999,Pig,Hive,Machine Learning,Hadoop,SAS,Cloud Computing,Big Data,Spark,,,,,,
Job1575,San Francisco,94115,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=f9d31322b28341fe&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,Bachelors Degree,Walmart,Retail,140000-159999,Java,Natural Language Processing,Machine Learning,Image Processing,Python,,,,,,,,,
Job1576,Chicago,94115,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=0d648fd12f309b72&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,Associates Degree,Walmart,Retail,140000-159999,Java,Natural Language Processing,Machine Learning,Image Processing,Python,,,,,,,,,
Job1577,Boston,94115,AI Scientist,https://www.indeed.com/rc/clk?jk=cfdd8e614b9fbff4&fccid=ba923b146fa75d0d&vjs=3,artificial_intelligence,4,PHD/Doctorate Degree,The Aerospace Corporation,Aerospace and Defense,140000-159999,Linux,Machine Learning,XML,R,C/C++,SQL,JSON,Big Data,Natural Language Processing,MATLAB,Leadership Experience,AI,Data Mining,TS/SCI Clearance
Job1578,Boston,94115,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=d6f63d1eda5e1734&fccid=0e8f04b45c1591f5&vjs=3,artificial_intelligence,3.9,Masters Degree,PG&E,Energy and Utilities,140000-159999,Machine Learning,Kafka,SQL,Tableau,Git,Leadership Experience,Python,GIS,,,,,,
Job1580,Atlanta,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=578ffa89d6c774b6&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,PHD/Doctorate Degree,Walmart,Retail,140000-159999,Hive,Spark,Machine Learning,Hadoop,Python,SQL,,,,,,,,
Job1581,San Francisco,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=0b28fd84071ed4e9&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,Bachelors Degree,Walmart,Retail,140000-159999,Hive,Data Mining,Machine Learning,Scripting,Hadoop,Scala,Perl,R,C/C++,Java,Natural Language Processing,Spark,Python,
Job1584,San Deigo,10001,AI Scientist/Senior AI Scientist,https://www.indeed.com/rc/clk?jk=81a73edaf99c63c0&fccid=6ae0e4a8a0a337cd&vjs=3,artificial_intelligence,4.2,Masters Degree,PlaceIQ,Software Development,140000-159999,Data Mining,Machine Learning,Hadoop,Scala,Spark,Python,,,,,,,,
Job1585,Boston,23173,Counter Threat AI Scientist,https://www.indeed.com/rc/clk?jk=9e483f186dfd1cb4&fccid=4e041af1d0af1bc8&vjs=3,artificial_intelligence,3.9,PHD/Doctorate Degree,Booz Allen Hamilton,Consulting and Business Services,140000-159999,TS/SCI Clearance,Network,R,SAS,Tableau,Splunk,SPSS,Docker,,,,,,
Job1587,Washington DC,94115,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=2ecba4ed9c39d984&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,Associates Degree,Walmart,Retail,140000-159999,Hive,Data Mining,Machine Learning,Scripting,Hadoop,Scala,Perl,R,C/C++,Java,Natural Language Processing,Spark,Python,
Job1588,Richmond,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=276af64fd8eac4c1&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,PHD/Doctorate Degree,Walmart,Retail,140000-159999,Hive,Scala,C/C++,Java,Natural Language Processing,Spark,Python,,,,,,,
Job1589,Indianapolis,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=71a70f8658603dff&fccid=8c49e99f20f89e48&vjs=3,artificial_intelligence,3.7,PHD/Doctorate Degree,Walmart eCommerce,Internet and Software,140000-159999,Hive,Data Mining,Machine Learning,Scripting,Hadoop,Scala,Perl,R,C/C++,Java,Natural Language Processing,Spark,Python,
Job1590,Trenton,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=ae609cc0460913fa&fccid=8c49e99f20f89e48&vjs=3,artificial_intelligence,3.7,Associates Degree,Walmart eCommerce,Internet and Software,140000-159999,Linux,Hive,Machine Learning,R,C/C++,Natural Language Processing,Data Mining,Hadoop,Weka,Scala,Tableau,Java,Spark,Data Warehouse
Job1591,Dallas,94115,AI Scientist,https://www.indeed.com/rc/clk?jk=b9a3bd2c55c48b04&fccid=9a1785d817c97179&vjs=3,artificial_intelligence,4,Masters Degree,Franklin Templeton Investments,Software Development,140000-159999,AI,Data Mining,Machine Learning,Hadoop,SQL,Spark,Unit Testing,Python,AWS,,,,,
Job1592,Annapolis,94115,Sr. AI Scientist - Segmentation,https://www.indeed.com/rc/clk?jk=fdbdfb782daa0afe&fccid=f766f8bfbc3effb7&vjs=3,artificial_intelligence,3.8,PHD/Doctorate Degree,Uber,Internet and Software,140000-159999,Big Data,Hive,Spark,Machine Learning,Hadoop,Scala,R,Python,,,,,,
Job1593,Philadelphia,10001,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=dfa0879e04ee5357&fccid=cd22d01053af7669&vjs=3,artificial_intelligence,3.9,Masters Degree,Oracle,Internet and Software,140000-159999,JavaScript,Linux,Shell Scripting,Oracle,Python,,,,,,,,,
Job1594,San Francisco,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=6faff24941d27224&fccid=8c49e99f20f89e48&vjs=3,artificial_intelligence,3.7,Associates Degree,Walmart eCommerce,Internet and Software,140000-159999,Hive,Scala,C/C++,Java,Natural Language Processing,Spark,Python,,,,,,,
Job1595,Detroit,48127,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=cfbcb536b0fbaa3c&fccid=8d390ab1843cb8bd&vjs=3,artificial_intelligence,3.9,Bachelors Degree,Aptiv,Computers and Electronics,140000-159999,AI,Ruby,Machine Learning,Perl,C/C++,Shell Scripting,MATLAB,Python,Data Science,ADAS,,,,
Job1596,Annapolis,94115,AI Scientist - Technical Development,https://www.indeed.com/rc/clk?jk=e47d3e3b74545c2e&fccid=2525cc4a9a704809&vjs=3,artificial_intelligence,4.1,Associates Degree,Genentech,Pharmaceuticals,140000-159999,JavaScript,Machine Learning,R,SAS,Oracle,C/C++,SQL,Tableau,Java,Docker,Software Development,Python,,
Job1597,San Francisco,98101,Sr. AI Scientist (Join OCI Networking),https://www.indeed.com/rc/clk?jk=131565874a2125d6&fccid=cd22d01053af7669&vjs=3,artificial_intelligence,3.9,Bachelors Degree,Oracle,Internet and Software,140000-159999,Statistical Software,Hive,Quantitative Analysis,Machine Learning,Hadoop,Scripting,R,Perl,Oracle,SAS,Big Data,IaaS,Spark,Python
Job1598,New York City,94115,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=df86e974256d7b6f&fccid=317a3c04ed06f798&vjs=3,artificial_intelligence,3,Associates Degree,Veritone,Software Development,140000-159999,TensorFlow,Linux,AI,Machine Learning,R,Image Processing,C/C++,SQL,Windows,Java,Natural Language Processing,Data Analysis,MATLAB,Signal Processing
Job1599,New York City,48127,Lead AI Scientist,https://www.indeed.com/rc/clk?jk=eee8bab6273b1637&fccid=677f336c6164dc4b&vjs=3,artificial_intelligence,3.8,Masters Degree,DigitasLBi,Software Development,140000-159999,Linux,AI,Data Mining,Spark,Machine Learning,Hadoop,R,Python,SQL,AWS,,,,
Job1600,Chicago,98101,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=6dc81edfd5d39d7a&fccid=8ee7a0e69adb9e08&vjs=3,artificial_intelligence,3.6,PHD/Doctorate Degree,Porch,Software Development,140000-159999,Data Mining,Machine Learning,R,Scala,SQL,Java,Natural Language Processing,Spark,Data Analysis,Python,,,,
Job1601,Richmond,10001,Sr. AI Scientist,https://www.indeed.com/rc/clk?jk=25156ef776fff1e3&fccid=39db89979407b486&vjs=3,artificial_intelligence,3.3,Masters Degree,MetroPlus Health Plan,Software Development,140000-159999,Hive,Machine Learning,R,Statisical Analysis,SQL,Bootstrap,Data Mining,Hadoop,SAS,Data Warehouse,Python,,,
Job1603,Washington DC,94115,AI Scientist,https://www.indeed.com/rc/clk?jk=044d0a3cf417b030&fccid=a9b1ec90401b6815&vjs=3,artificial_intelligence,3.5,Associates Degree,Lieberman Research Worldwide,Software Development,140000-159999,TensorFlow,Microsoft SQL Server,Machine Learning,R,JSON,SQL,Jira,JavaScript,AI,Business Intelligence,Data Mining,Hadoop,Marketing,Spark
Job1604,Philadelphia,94115,Staff AI Scientist,https://www.indeed.com/rc/clk?jk=919256c822cb0bc8&fccid=822bc5d9a49270ea&vjs=3,artificial_intelligence,3.6,Bachelors Degree,Walmart,Retail,140000-159999,Linux,Hive,Machine Learning,R,C/C++,Natural Language Processing,Data Mining,Hadoop,Weka,Scala,Tableau,Java,Spark,Data Warehouse
Job1605,San Francisco,94115,Lead AI Scientist,https://www.indeed.com/rc/clk?jk=5dff14ad27f879ac&fccid=0e5bd28881a96a2d&vjs=3,artificial_intelligence,3.5,Associates Degree,Safeway Corp.,Retail,140000-159999,Natural Language Processing,Machine Learning,Hadoop,R,Python,Sentiment Analytics,SQL,,,,,,,
Job1606,Richmond,23173,AI Scientist - must be software savvy,https://www.indeed.com/rc/clk?jk=b339298ea067846f&fccid=fd03a1a845b02aae&vjs=3,artificial_intelligence,4.1,PHD/Doctorate Degree,Mitre Corporation,Health Care,140000-159999,JavaScript,Pig,Hive,Data Mining,Machine Learning,Hadoop,R,SAS,C/C++,Java,.Net,C#,Software Development,NoSQL
